Date,Month,Regions,Commodity,Unit,Priceflag,Pricetype,Currency,Price,Usdprice,Amount Produced,Annual Rainfall,Annual Temperature,Year,County
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.6,0.6687,45500.0,55.7,31.7,2022,Embu
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.6,0.6687,45500.0,55.7,31.7,2022,Kitui
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.6,0.6687,45500.0,55.7,31.7,2022,Machakos
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.6,0.6687,45500.0,55.7,31.7,2022,Makueni
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.05,0.6646,45500.0,45.4,31.4,2022,Marsabit
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.05,0.6646,45500.0,45.4,31.4,2022,Isiolo
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.05,0.6646,45500.0,45.4,31.4,2022,Meru
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.05,0.6646,45500.0,45.4,31.4,2022,Tharaka-Nithi
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.05,0.6646,45500.0,45.4,31.4,2022,Embu
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.05,0.6646,45500.0,45.4,31.4,2022,Kitui
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.05,0.6646,45500.0,45.4,31.4,2022,Machakos
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.05,0.6646,45500.0,45.4,31.4,2022,Makueni
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.67,0.6703,45500.0,35.7,30.9,2022,Marsabit
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.67,0.6703,45500.0,35.7,30.9,2022,Isiolo
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.67,0.6703,45500.0,35.7,30.9,2022,Meru
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.67,0.6703,45500.0,35.7,30.9,2022,Tharaka-Nithi
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.67,0.6703,45500.0,35.7,30.9,2022,Embu
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.67,0.6703,45500.0,35.7,30.9,2022,Kitui
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.67,0.6703,45500.0,35.7,30.9,2022,Machakos
2022-01-01,1,Eastern,Maize,KG,actual,Retail,KES,81.67,0.6703,45500.0,35.7,30.9,2022,Makueni
2022-01-01,1,Nairobi,Maize,KG,actual,Retail,KES,49.5,0.4059,9800.0,145.0,34.7,2022,Nairobi
2022-01-01,1,Nairobi,Maize,KG,actual,Retail,KES,49.8,0.4084,9800.0,135.4,34.4,2022,Nairobi
2022-01-01,1,Nairobi,Maize,KG,actual,Retail,KES,50.05,0.4104,9800.0,125.7,33.9,2022,Nairobi
2022-01-01,1,Nairobi,Maize,KG,actual,Retail,KES,50.3,0.4125,11200.0,115.6,33.7,2022,Nairobi
2022-01-01,1,Nairobi,Maize,KG,actual,Retail,KES,49.75,0.4079,12600.0,105.4,33.4,2022,Nairobi
2022-01-01,1,Nairobi,Maize,KG,actual,Retail,KES,50.0,0.4103,11200.0,95.7,32.9,2022,Nairobi
2022-01-01,1,Nairobi,Maize,KG,actual,Retail,KES,50.25,0.4123,11200.0,85.4,32.7,2022,Nairobi
2022-01-01,1,Nairobi,Maize,KG,actual,Retail,KES,49.6,0.4067,9800.0,75.7,32.4,2022,Nairobi
2022-01-01,1,Nairobi,Maize,KG,actual,Retail,KES,50.1,0.4108,12600.0,65.4,31.9,2022,Nairobi
2022-01-01,1,Nairobi,Maize,KG,actual,Retail,KES,50.4,0.4132,14000.0,55.7,31.7,2022,Nairobi
2022-01-01,1,Nairobi,Maize,KG,actual,Retail,KES,50.2,0.4116,14000.0,45.4,31.4,2022,Nairobi
2022-01-01,1,Nairobi,Maize,KG,actual,Retail,KES,50.0,0.4103,14000.0,35.7,30.9,2022,Nairobi
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.1,0.296,24500.0,135.0,34.7,2022,Siaya
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.1,0.296,24500.0,135.0,34.7,2022,Kisumu
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.1,0.296,24500.0,135.0,34.7,2022,Homa Bay
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.1,0.296,24500.0,135.0,34.7,2022,Migori
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.1,0.296,24500.0,135.0,34.7,2022,Kisii
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.1,0.296,24500.0,135.0,34.7,2022,Nyamira
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.8,0.2936,24500.0,125.7,34.4,2022,Siaya
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.8,0.2936,24500.0,125.7,34.4,2022,Kisumu
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.8,0.2936,24500.0,125.7,34.4,2022,Homa Bay
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.8,0.2936,24500.0,125.7,34.4,2022,Migori
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.8,0.2936,24500.0,125.7,34.4,2022,Kisii
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.8,0.2936,24500.0,125.7,34.4,2022,Nyamira
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.25,0.2972,24500.0,115.6,33.9,2022,Siaya
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.25,0.2972,24500.0,115.6,33.9,2022,Kisumu
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.25,0.2972,24500.0,115.6,33.9,2022,Homa Bay
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.25,0.2972,24500.0,115.6,33.9,2022,Migori
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.25,0.2972,24500.0,115.6,33.9,2022,Kisii
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.25,0.2972,24500.0,115.6,33.9,2022,Nyamira
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.95,0.2945,28000.0,105.4,33.7,2022,Siaya
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.95,0.2945,28000.0,105.4,33.7,2022,Kisumu
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.95,0.2945,28000.0,105.4,33.7,2022,Homa Bay
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.95,0.2945,28000.0,105.4,33.7,2022,Migori
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.95,0.2945,28000.0,105.4,33.7,2022,Kisii
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.95,0.2945,28000.0,105.4,33.7,2022,Nyamira
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.0,0.295,31500.0,95.7,33.4,2022,Siaya
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.0,0.295,31500.0,95.7,33.4,2022,Kisumu
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.0,0.295,31500.0,95.7,33.4,2022,Homa Bay
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.0,0.295,31500.0,95.7,33.4,2022,Migori
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.0,0.295,31500.0,95.7,33.4,2022,Kisii
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.0,0.295,31500.0,95.7,33.4,2022,Nyamira
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.75,0.2929,28000.0,85.4,32.9,2022,Siaya
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.75,0.2929,28000.0,85.4,32.9,2022,Kisumu
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.75,0.2929,28000.0,85.4,32.9,2022,Homa Bay
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.75,0.2929,28000.0,85.4,32.9,2022,Migori
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.75,0.2929,28000.0,85.4,32.9,2022,Kisii
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.75,0.2929,28000.0,85.4,32.9,2022,Nyamira
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.2,0.2968,28000.0,75.7,32.7,2022,Siaya
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.2,0.2968,28000.0,75.7,32.7,2022,Kisumu
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.2,0.2968,28000.0,75.7,32.7,2022,Homa Bay
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.2,0.2968,28000.0,75.7,32.7,2022,Migori
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.2,0.2968,28000.0,75.7,32.7,2022,Kisii
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.2,0.2968,28000.0,75.7,32.7,2022,Nyamira
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.7,0.2925,24500.0,65.4,32.4,2022,Siaya
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.7,0.2925,24500.0,65.4,32.4,2022,Kisumu
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.7,0.2925,24500.0,65.4,32.4,2022,Homa Bay
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.7,0.2925,24500.0,65.4,32.4,2022,Migori
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.7,0.2925,24500.0,65.4,32.4,2022,Kisii
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.7,0.2925,24500.0,65.4,32.4,2022,Nyamira
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.15,0.2964,31500.0,55.7,31.9,2022,Siaya
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.15,0.2964,31500.0,55.7,31.9,2022,Kisumu
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.15,0.2964,31500.0,55.7,31.9,2022,Homa Bay
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.15,0.2964,31500.0,55.7,31.9,2022,Migori
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.15,0.2964,31500.0,55.7,31.9,2022,Kisii
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.15,0.2964,31500.0,55.7,31.9,2022,Nyamira
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.85,0.294,35000.0,45.4,31.7,2022,Siaya
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.85,0.294,35000.0,45.4,31.7,2022,Kisumu
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.85,0.294,35000.0,45.4,31.7,2022,Homa Bay
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.85,0.294,35000.0,45.4,31.7,2022,Migori
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.85,0.294,35000.0,45.4,31.7,2022,Kisii
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.85,0.294,35000.0,45.4,31.7,2022,Nyamira
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.05,0.2957,35000.0,35.7,31.4,2022,Siaya
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.05,0.2957,35000.0,35.7,31.4,2022,Kisumu
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.05,0.2957,35000.0,35.7,31.4,2022,Homa Bay
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.05,0.2957,35000.0,35.7,31.4,2022,Migori
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.05,0.2957,35000.0,35.7,31.4,2022,Kisii
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,36.05,0.2957,35000.0,35.7,31.4,2022,Nyamira
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.59,0.2921,35000.0,25.4,30.9,2022,Siaya
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.59,0.2921,35000.0,25.4,30.9,2022,Kisumu
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.59,0.2921,35000.0,25.4,30.9,2022,Homa Bay
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.59,0.2921,35000.0,25.4,30.9,2022,Migori
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.59,0.2921,35000.0,25.4,30.9,2022,Kisii
2022-01-01,1,Nyanza,Maize,KG,actual,Retail,KES,35.59,0.2921,35000.0,25.4,30.9,2022,Nyamira
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.5,0.2747,14700.0,150.0,34.7,2022,Kakamega
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.5,0.2747,14700.0,150.0,34.7,2022,Vihiga
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.5,0.2747,14700.0,150.0,34.7,2022,Bungoma
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.5,0.2747,14700.0,150.0,34.7,2022,Busia
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.8,0.277,14700.0,140.5,34.4,2022,Kakamega
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.8,0.277,14700.0,140.5,34.4,2022,Vihiga
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.8,0.277,14700.0,140.5,34.4,2022,Bungoma
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.8,0.277,14700.0,140.5,34.4,2022,Busia
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.25,0.2809,14700.0,130.7,33.9,2022,Kakamega
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.25,0.2809,14700.0,130.7,33.9,2022,Vihiga
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.25,0.2809,14700.0,130.7,33.9,2022,Bungoma
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.25,0.2809,14700.0,130.7,33.9,2022,Busia
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.0,0.2788,16800.0,120.4,33.7,2022,Kakamega
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.0,0.2788,16800.0,120.4,33.7,2022,Vihiga
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.0,0.2788,16800.0,120.4,33.7,2022,Bungoma
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.0,0.2788,16800.0,120.4,33.7,2022,Busia
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.2,0.2805,18900.0,110.7,33.4,2022,Kakamega
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.2,0.2805,18900.0,110.7,33.4,2022,Vihiga
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.2,0.2805,18900.0,110.7,33.4,2022,Bungoma
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.2,0.2805,18900.0,110.7,33.4,2022,Busia
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.75,0.2767,16800.0,100.5,32.9,2022,Kakamega
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.75,0.2767,16800.0,100.5,32.9,2022,Vihiga
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.75,0.2767,16800.0,100.5,32.9,2022,Bungoma
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.75,0.2767,16800.0,100.5,32.9,2022,Busia
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.1,0.2796,16800.0,90.4,32.7,2022,Kakamega
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.1,0.2796,16800.0,90.4,32.7,2022,Vihiga
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.1,0.2796,16800.0,90.4,32.7,2022,Bungoma
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.1,0.2796,16800.0,90.4,32.7,2022,Busia
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.65,0.2759,14700.0,80.7,32.4,2022,Kakamega
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.65,0.2759,14700.0,80.7,32.4,2022,Vihiga
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.65,0.2759,14700.0,80.7,32.4,2022,Bungoma
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.65,0.2759,14700.0,80.7,32.4,2022,Busia
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.15,0.28,18900.0,70.5,31.9,2022,Kakamega
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.15,0.28,18900.0,70.5,31.9,2022,Vihiga
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.15,0.28,18900.0,70.5,31.9,2022,Bungoma
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.15,0.28,18900.0,70.5,31.9,2022,Busia
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.9,0.2778,21000.0,60.7,31.7,2022,Kakamega
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.9,0.2778,21000.0,60.7,31.7,2022,Vihiga
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.9,0.2778,21000.0,60.7,31.7,2022,Bungoma
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,33.9,0.2778,21000.0,60.7,31.7,2022,Busia
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.05,0.2797,21000.0,50.5,31.4,2022,Kakamega
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.05,0.2797,21000.0,50.5,31.4,2022,Vihiga
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.05,0.2797,21000.0,50.5,31.4,2022,Bungoma
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.05,0.2797,21000.0,50.5,31.4,2022,Busia
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.14,0.2802,21000.0,40.7,30.9,2022,Kakamega
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.14,0.2802,21000.0,40.7,30.9,2022,Vihiga
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.14,0.2802,21000.0,40.7,30.9,2022,Bungoma
2022-01-01,1,Western,Maize,KG,actual,Retail,KES,34.14,0.2802,21000.0,40.7,30.9,2022,Busia
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.6,0.292,12250.0,145.0,34.5,2022,Nyandarua
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.6,0.292,12250.0,145.0,34.5,2022,Nyeri
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.6,0.292,12250.0,145.0,34.5,2022,Kirinyaga
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.6,0.292,12250.0,145.0,34.5,2022,Murang'a
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.6,0.292,12250.0,145.0,34.5,2022,Kiambu
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.9,0.2943,12250.0,135.7,34.2,2022,Nyandarua
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.9,0.2943,12250.0,135.7,34.2,2022,Nyeri
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.9,0.2943,12250.0,135.7,34.2,2022,Kirinyaga
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.9,0.2943,12250.0,135.7,34.2,2022,Murang'a
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.9,0.2943,12250.0,135.7,34.2,2022,Kiambu
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.35,0.2981,12250.0,125.6,33.8,2022,Nyandarua
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.35,0.2981,12250.0,125.6,33.8,2022,Nyeri
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.35,0.2981,12250.0,125.6,33.8,2022,Kirinyaga
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.35,0.2981,12250.0,125.6,33.8,2022,Murang'a
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.35,0.2981,12250.0,125.6,33.8,2022,Kiambu
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.1,0.296,14000.0,115.4,33.5,2022,Nyandarua
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.1,0.296,14000.0,115.4,33.5,2022,Nyeri
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.1,0.296,14000.0,115.4,33.5,2022,Kirinyaga
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.1,0.296,14000.0,115.4,33.5,2022,Murang'a
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.1,0.296,14000.0,115.4,33.5,2022,Kiambu
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.3,0.2978,15750.0,105.7,33.2,2022,Nyandarua
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.3,0.2978,15750.0,105.7,33.2,2022,Nyeri
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.3,0.2978,15750.0,105.7,33.2,2022,Kirinyaga
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.3,0.2978,15750.0,105.7,33.2,2022,Murang'a
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.3,0.2978,15750.0,105.7,33.2,2022,Kiambu
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.85,0.294,14000.0,95.4,32.8,2022,Nyandarua
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.85,0.294,14000.0,95.4,32.8,2022,Nyeri
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.85,0.294,14000.0,95.4,32.8,2022,Kirinyaga
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.85,0.294,14000.0,95.4,32.8,2022,Murang'a
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.85,0.294,14000.0,95.4,32.8,2022,Kiambu
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.2,0.2968,14000.0,85.7,32.5,2022,Nyandarua
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.2,0.2968,14000.0,85.7,32.5,2022,Nyeri
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.2,0.2968,14000.0,85.7,32.5,2022,Kirinyaga
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.2,0.2968,14000.0,85.7,32.5,2022,Murang'a
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.2,0.2968,14000.0,85.7,32.5,2022,Kiambu
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.75,0.2928,12250.0,75.4,32.2,2022,Nyandarua
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.75,0.2928,12250.0,75.4,32.2,2022,Nyeri
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.75,0.2928,12250.0,75.4,32.2,2022,Kirinyaga
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.75,0.2928,12250.0,75.4,32.2,2022,Murang'a
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,35.75,0.2928,12250.0,75.4,32.2,2022,Kiambu
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.25,0.2973,15750.0,65.7,31.8,2022,Nyandarua
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.25,0.2973,15750.0,65.7,31.8,2022,Nyeri
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.25,0.2973,15750.0,65.7,31.8,2022,Kirinyaga
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.25,0.2973,15750.0,65.7,31.8,2022,Murang'a
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.25,0.2973,15750.0,65.7,31.8,2022,Kiambu
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.0,0.2959,17500.0,55.4,31.5,2022,Nyandarua
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.0,0.2959,17500.0,55.4,31.5,2022,Nyeri
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.0,0.2959,17500.0,55.4,31.5,2022,Kirinyaga
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.0,0.2959,17500.0,55.4,31.5,2022,Murang'a
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.0,0.2959,17500.0,55.4,31.5,2022,Kiambu
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.15,0.2976,17500.0,45.7,31.2,2022,Nyandarua
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.15,0.2976,17500.0,45.7,31.2,2022,Nyeri
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.15,0.2976,17500.0,45.7,31.2,2022,Kirinyaga
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.15,0.2976,17500.0,45.7,31.2,2022,Murang'a
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.15,0.2976,17500.0,45.7,31.2,2022,Kiambu
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.03,0.2957,17500.0,35.4,30.8,2022,Nyandarua
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.03,0.2957,17500.0,35.4,30.8,2022,Nyeri
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.03,0.2957,17500.0,35.4,30.8,2022,Kirinyaga
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.03,0.2957,17500.0,35.4,30.8,2022,Murang'a
2022-01-01,1,Central,Maize,KG,actual,Retail,KES,36.03,0.2957,17500.0,35.4,30.8,2022,Kiambu
2022-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,38.2,0.3132,122500.0,145.0,34.5,2022,Turkana
2022-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,38.2,0.3132,122500.0,145.0,34.5,2022,West Pokot
2022-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,38.2,0.3132,122500.0,145.0,34.5,2022,Samburu
2022-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,38.2,0.3132,122500.0,145.0,34.5,2022,Trans-Nzoia
2022-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,38.2,0.3132,122500.0,145.0,34.5,2022,Uasin Gishu
2022-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,38.2,0.3132,122500.0,145.0,34.5,2022,Elgeyo-Marakwet
2022-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,38.2,0.3132,122500.0,145.0,34.5,2022,Nandi
2022-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,38.2,0.3132,122500.0,145.0,34.5,2022,Baringo
2022-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,38.2,0.3132,122500.0,145.0,34.5,2022,Laikipia
2022-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,38.2,0.3132,122500.0,145.0,34.5,2022,Nakuru
2022-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,38.2,0.3132,122500.0,145.0,34.5,2022,Narok
2022-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,38.2,0.3132,122500.0,145.0,34.5,2022,Kajiado
2022-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,38.2,0.3132,122500.0,145.0,34.5,2022,Kericho
2022-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,38.2,0.3132,122500.0,145.0,34.5,2022,Bomet
2022-01-01,1,Rift Valley,Maize,KG,actual,Retail,KES,38.5,0.3155,122500.0,135.7,34.2,2022,Turkana
